id,name,shelves,platforms,rating,review,dates,statuses,genres,franchises,developers,publishers,release_date,url,giantbomb_id
51881,Psychonauts 2,"{""Wish List"": {""date_added"": ""2021-09-22T08:50:10Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 44}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}","{""Psychonauts"": {""url"": ""https://www.grouvee.com/games/franchise/3346-psychonauts/""}}",{},{},2021-08-25,https://www.grouvee.com/games/51881-psychonauts-2/,52263
6646,Grand Theft Auto: San Andreas,"{""Played"": {""date_added"": ""2017-05-30T06:38:20Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Grand Theft Auto"": {""url"": ""https://www.grouvee.com/games/franchise/845-grand-theft-auto/""}}","{""Rockstar North"": {""url"": ""https://www.grouvee.com/games/?developer=rockstar-north""}, ""War Drum Studios"": {""url"": ""https://www.grouvee.com/games/?developer=war-drum-studios""}}","{""Capcom"": {""url"": ""https://www.grouvee.com/games/?publisher=capcom""}, ""Rockstar Games"": {""url"": ""https://www.grouvee.com/games/?publisher=rockstar-games""}}",2004-10-26,https://www.grouvee.com/games/6646-grand-theft-auto-san-andreas/,7120
37597,The Legend of Heroes: Trails of Cold Steel,"{""Played"": {""date_added"": ""2021-02-12T14:10:22Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""The Legend of Heroes"": {""url"": ""https://www.grouvee.com/games/franchise/1027-the-legend-of-heroes/""}, ""Trails"": {""url"": ""https://www.grouvee.com/games/franchise/2665-trails/""}}","{""Artdink"": {""url"": ""https://www.grouvee.com/games/?developer=artdink""}, ""Nihon Falcom Corp."": {""url"": ""https://www.grouvee.com/games/?developer=nihon-falcom-corp""}}","{""Nihon Falcom Corp."": {""url"": ""https://www.grouvee.com/games/?publisher=nihon-falcom-corp""}, ""XSEED Games"": {""url"": ""https://www.grouvee.com/games/?publisher=xseed-games""}}",2013-09-26,https://www.grouvee.com/games/37597-the-legend-of-heroes-trails-of-cold-steel/,40878
66,Final Fantasy VII,"{""Played"": {""date_added"": ""2017-05-30T06:31:15Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Compilation of Final Fantasy VII"": {""url"": ""https://www.grouvee.com/games/franchise/670-compilation-of-final-fantasy-vii/""}, ""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}}",{},{},1997-01-31,https://www.grouvee.com/games/66-final-fantasy-vii/,13053
29097,Animal Crossing: New Leaf,"{""Played"": {""date_added"": ""2017-05-30T06:45:39Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}","{""Animal Crossing"": {""url"": ""https://www.grouvee.com/games/franchise/1389-animal-crossing/""}}","{""Eighting/Raizing"": {""url"": ""https://www.grouvee.com/games/?developer=eightingraizing""}, ""Monolith Software, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=monolith-software-inc""}, ""Nintendo EAD"": {""url"": ""https://www.grouvee.com/games/?developer=nintendo-ead""}, ""SRD Co. Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=srd-co-ltd""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2012-11-08,https://www.grouvee.com/games/29097-animal-crossing-new-leaf/,31752
88254,Super Robot Wars 30,"{""Wish List"": {""date_added"": ""2021-10-26T09:18:32Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 63}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Super Robot Taisen"": {""url"": ""https://www.grouvee.com/games/franchise/1503-super-robot-taisen/""}}",{},{},2021-10-27,https://www.grouvee.com/games/88254-super-robot-wars-30/,83069
43084,Rise of the Tomb Raider,"{""Played"": {""date_added"": ""2017-06-21T06:29:04Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,"[{""date_started"": ""None"", ""date_finished"": ""2017-06-01"", ""seconds_played"": 0, ""level_of_completion"": null}, {""date_started"": ""None"", ""date_finished"": ""2017-06-01"", ""seconds_played"": 0, ""level_of_completion"": null}]",[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Tomb Raider"": {""url"": ""https://www.grouvee.com/games/franchise/203-tomb-raider/""}}","{""Crystal Dynamics, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=crystal-dynamics-inc""}, ""Nixxes Software BV"": {""url"": ""https://www.grouvee.com/games/?developer=nixxes-software-bv""}, ""Square Visual Works"": {""url"": ""https://www.grouvee.com/games/?developer=square-visual-works""}}","{""Microsoft Studios"": {""url"": ""https://www.grouvee.com/games/?publisher=microsoft-studios""}, ""Square Enix"": {""url"": ""https://www.grouvee.com/games/?publisher=square-enix""}}",2015-11-10,https://www.grouvee.com/games/43084-rise-of-the-tomb-raider/,46549
35929,Lightning Returns: Final Fantasy XIII,"{""Played"": {""date_added"": ""2017-05-30T06:31:42Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Fabula Nova Crystallis"": {""url"": ""https://www.grouvee.com/games/franchise/1793-fabula-nova-crystallis/""}, ""Final Fantasy"": {""url"": ""https://www.grouvee.com/games/franchise/87-final-fantasy/""}}",{},{},2013-11-21,https://www.grouvee.com/games/35929-lightning-returns-final-fantasy-xiii/,39185
23253,Dead Space 2,"{""Played"": {""date_added"": ""2017-05-30T06:38:41Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Dead Space"": {""url"": ""https://www.grouvee.com/games/franchise/1810-dead-space/""}}","{""Visceral Games"": {""url"": ""https://www.grouvee.com/games/?developer=visceral-games""}}","{""Electronic Arts"": {""url"": ""https://www.grouvee.com/games/?publisher=electronic-arts""}}",2011-01-25,https://www.grouvee.com/games/23253-dead-space-2/,25444
58640,Necrobarista,"{""Backlog"": {""date_added"": ""2021-09-06T13:43:24Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 39}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}",{},{},{},2020-07-17,https://www.grouvee.com/games/58640-necrobarista/,60629
57909,Griftlands,"{""Played"": {""date_added"": ""2021-07-08T12:23:51Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Card Game"": {""url"": ""https://www.grouvee.com/games/?genre=card-game""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2019-07-11,https://www.grouvee.com/games/57909-griftlands/,59913
35051,Dead Space 3,"{""Played"": {""date_added"": ""2017-05-30T06:38:43Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""Dead Space"": {""url"": ""https://www.grouvee.com/games/franchise/1810-dead-space/""}}","{""Visceral Games"": {""url"": ""https://www.grouvee.com/games/?developer=visceral-games""}}","{""EA Games"": {""url"": ""https://www.grouvee.com/games/?publisher=ea-games""}}",2013-02-05,https://www.grouvee.com/games/35051-dead-space-3/,38270
57933,Pokémon Sword/Shield,"{""Played"": {""date_added"": ""2020-05-11T09:00:41Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Pok\u00e9mon"": {""url"": ""https://www.grouvee.com/games/franchise/418-pokemon/""}}","{""Game Freak, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=game-freak-inc""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2019-11-15,https://www.grouvee.com/games/57933-pokemon-swordshield/,59938
54624,Red Dead Redemption II,"{""Played"": {""date_added"": ""2019-01-03T12:31:55Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Red Dead"": {""url"": ""https://www.grouvee.com/games/franchise/1328-red-dead/""}}",{},{},2018-10-26,https://www.grouvee.com/games/54624-red-dead-redemption-ii/,56725
74,Ninja Gaiden 3,"{""Backlog"": {""date_added"": ""2021-09-06T13:45:51Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147652-backlog/"", ""order"": 44}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}","{""Ninja Gaiden"": {""url"": ""https://www.grouvee.com/games/franchise/551-ninja-gaiden/""}}","{""Imagica Digitalscape Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=imagica-digitalscape-co-ltd""}, ""Team Ninja"": {""url"": ""https://www.grouvee.com/games/?developer=team-ninja""}, ""Tecmo Koei Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=tecmo-koei-co-ltd""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}, ""Tecmo Koei Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?publisher=tecmo-koei-co-ltd""}}",2012-03-20,https://www.grouvee.com/games/74-ninja-gaiden-3/,32687
55618,Xenoblade Chronicles 2,"{""Played"": {""date_added"": ""2018-03-16T05:34:31Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Xeno"": {""url"": ""https://www.grouvee.com/games/franchise/2454-xeno/""}, ""Xenoblade"": {""url"": ""https://www.grouvee.com/games/franchise/4276-xenoblade/""}}","{""Monolith Software, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=monolith-software-inc""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}}",2017-12-01,https://www.grouvee.com/games/55618-xenoblade-chronicles-2/,57688
6499,God of War,"{""Played"": {""date_added"": ""2017-05-30T06:42:40Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""God of War"": {""url"": ""https://www.grouvee.com/games/franchise/1204-god-of-war/""}}",{},{},2005-03-22,https://www.grouvee.com/games/6499-god-of-war/,6959
77487,Legend of Keepers,"{""Wish List"": {""date_added"": ""2021-10-15T13:50:25Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 58}}",{},,,[],[],"{""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}",{},"{""Goblinz Studio"": {""url"": ""https://www.grouvee.com/games/?developer=goblinz-studio""}}","{""Goblinz Studio"": {""url"": ""https://www.grouvee.com/games/?publisher=goblinz-studio""}}",2020-03-26,https://www.grouvee.com/games/77487-legend-of-keepers/,74547
75593,Yakuza: Like a Dragon,"{""Wish List"": {""date_added"": ""2021-09-30T04:37:29Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147654-wish-list/"", ""order"": 50}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}","{""Yakuza"": {""url"": ""https://www.grouvee.com/games/franchise/1221-yakuza/""}}",{},{},2020-01-16,https://www.grouvee.com/games/75593-yakuza-like-a-dragon/,72901
80334,Monster Train,"{""Played"": {""date_added"": ""2021-10-17T11:36:33Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 322}}",{},4,,[],[],"{""Card Game"": {""url"": ""https://www.grouvee.com/games/?genre=card-game""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}",{},{},{},2020-05-21,https://www.grouvee.com/games/80334-monster-train/,76957
33857,The Last of Us,"{""Played"": {""date_added"": ""2019-12-31T19:42:50Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""PlayStation 4"": {""url"": ""https://www.grouvee.com/games/?platform=playstation-4""}}",5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=shooter""}}","{""The Last of Us"": {""url"": ""https://www.grouvee.com/games/franchise/3653-the-last-of-us/""}}","{""Naughty Dog, Inc."": {""url"": ""https://www.grouvee.com/games/?developer=naughty-dog-inc""}, ""Virtuos Ltd."": {""url"": ""https://www.grouvee.com/games/?developer=virtuos-ltd""}}","{""Sony Computer Entertainment America"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-america""}, ""Sony Computer Entertainment Europe"": {""url"": ""https://www.grouvee.com/games/?publisher=sony-computer-entertainment-europe""}}",2013-06-14,https://www.grouvee.com/games/33857-the-last-of-us/,36989
56184,Into the Breach,"{""Played"": {""date_added"": ""2018-10-09T11:44:04Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},4,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}",{},"{""Subset Games"": {""url"": ""https://www.grouvee.com/games/?developer=subset-games""}}","{""Subset Games"": {""url"": ""https://www.grouvee.com/games/?publisher=subset-games""}}",2018-02-27,https://www.grouvee.com/games/56184-into-the-breach/,58234
76574,Cris Tales,"{""Played"": {""date_added"": ""2021-10-28T05:28:54Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/"", ""order"": 325}}",{},3,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},{},{},2021-07-20,https://www.grouvee.com/games/76574-cris-tales/,73787
29957,Asura's Wrath,"{""Played"": {""date_added"": ""2017-05-30T06:41:01Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}",{},{},{},2012-02-21,https://www.grouvee.com/games/29957-asuras-wrath/,32688
37891,Gorogoa,"{""Played"": {""date_added"": ""2019-10-03T16:04:28Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",4,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Jason Roberts"": {""url"": ""https://www.grouvee.com/games/?developer=jason-roberts""}}","{""Annapurna Interactive"": {""url"": ""https://www.grouvee.com/games/?publisher=annapurna-interactive""}}",2017-12-14,https://www.grouvee.com/games/37891-gorogoa/,41173
67214,Daemon X Machina,"{""Played"": {""date_added"": ""2020-09-06T16:11:12Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",2,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}",{},"{""Marvelous AQL"": {""url"": ""https://www.grouvee.com/games/?developer=marvelous-aql""}}","{""Marvelous AQL"": {""url"": ""https://www.grouvee.com/games/?publisher=marvelous-aql""}, ""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}, ""XSEED Games"": {""url"": ""https://www.grouvee.com/games/?publisher=xseed-games""}}",2019-09-13,https://www.grouvee.com/games/67214-daemon-x-machina/,68946
55619,Fire Emblem Warriors,"{""Played"": {""date_added"": ""2018-05-01T14:44:27Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},3,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}","{""Fire Emblem"": {""url"": ""https://www.grouvee.com/games/franchise/152-fire-emblem/""}, ""Musou"": {""url"": ""https://www.grouvee.com/games/franchise/445-musou/""}}","{""Omega Force"": {""url"": ""https://www.grouvee.com/games/?developer=omega-force""}, ""Team Ninja"": {""url"": ""https://www.grouvee.com/games/?developer=team-ninja""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/?publisher=nintendo""}, ""Tecmo Koei Co., Ltd."": {""url"": ""https://www.grouvee.com/games/?publisher=tecmo-koei-co-ltd""}}",2017-09-28,https://www.grouvee.com/games/55619-fire-emblem-warriors/,57689
56548,SteamWorld Dig 2,"{""Played"": {""date_added"": ""2017-12-17T19:34:11Z"", ""url"": ""https://www.grouvee.com/user/praGmatic/shelves/147651-played/""}}",{},5,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}","{""SteamWorld"": {""url"": ""https://www.grouvee.com/games/franchise/2640-steamworld/""}}","{""Image & Form"": {""url"": ""https://www.grouvee.com/games/?developer=image-form""}}","{""Image & Form"": {""url"": ""https://www.grouvee.com/games/?publisher=image-form""}}",2017-09-21,https://www.grouvee.com/games/56548-steamworld-dig-2/,58593
